-5.614472423828124931e-08 -1.041880294577205419e-12 3.503482602481617586e-12
-5.515279871484375407e-08 -2.505001473214281012e-13 5.060100433272907612e-12
-5.416087319140625221e-08 8.012089289253051824e-13 6.193946464780994821e-12
-5.316894766796875034e-08 -1.701668622645545065e-13 5.805958793994507745e-12
-5.217702214453124848e-08 -1.570733243815103887e-13 5.894600887500919726e-12
-5.118509662109374662e-08 7.493008470603818908e-13 6.938971841425537177e-12
-5.019317109765625137e-08 -7.426439038541662587e-13 5.282800926291579312e-12
-4.920124557421874951e-08 9.446042968749987786e-14 5.801698828066026866e-12
-4.820932005078124765e-08 8.256796809529047236e-13 6.702140925407474586e-12
-4.721739452734375240e-08 7.922557770603314968e-14 6.065146072032761796e-12
-4.622546900390625054e-08 5.582484506250018816e-14 5.813348009850163790e-12
-4.523354348046874868e-08 1.773694095694743250e-13 6.295453870249011829e-12
-4.424161795703125343e-08 2.769386639544984197e-14 5.651842094917660022e-12
-4.324969243359375157e-08 1.875450298327662765e-13 6.043238457900737588e-12
-4.225776691015624971e-08 3.483989041586998867e-13 5.875648351657819558e-12
-4.126584138671874785e-08 -3.800875740840459670e-14 5.666090066376983594e-12
-4.027391586328125260e-08 1.984817005354669183e-14 5.886951642653805563e-12
-3.928199033984375074e-08 -6.762173079649616768e-14 5.828427000141773345e-12
-3.829006481640624888e-08 -3.263030921052556600e-14 5.640049876216966770e-12
-3.729813929296875363e-08 5.360215491486922679e-14 6.020891289256503633e-12
-3.630621376953125177e-08 1.383175970636356371e-13 5.887426928158956239e-12
-3.531428824609374991e-08 1.576858325229733310e-13 5.960941169860225331e-12
-3.432236272265624805e-08 5.882751223945571760e-14 5.943908013865655328e-12
-3.333043719921875280e-08 2.751301369054784130e-14 5.788232835894277527e-12
-3.233851167578125094e-08 7.391929892042787393e-14 5.732530781982218276e-12
-3.134658615234374908e-08 8.132043910845487302e-17 5.838495640705015204e-12
-3.035466062890625383e-08 -1.804778183438811858e-13 5.725667544959148399e-12
-2.936273510546875197e-08 -6.527099827195705120e-15 5.823471911975365864e-12
-2.837080958203125011e-08 -4.268870102275364467e-14 5.869644590722418029e-12
-2.737888405859374825e-08 8.103286320522513548e-14 6.096417797649409103e-12
-2.638695853515625300e-08 -1.078907467702512723e-13 5.709055474692844295e-12
-2.539503301171875114e-08 -4.911296323442540665e-13 5.266745581856645722e-12
-2.440310748828124928e-08 -1.255702126445552249e-13 5.882971699163043970e-12
-2.341118196484375072e-08 -7.045454164184232637e-13 5.152432170515852821e-12
-2.241925644140625217e-08 -4.024322426105595297e-13 5.594180102213666541e-12
-2.142733091796875031e-08 -5.872922589367027281e-13 5.307979312858972327e-12
-2.043540539453124845e-08 -6.096956862426923873e-13 5.366421606550463246e-12
-1.944347987109374989e-08 -5.146591477336709932e-13 5.345474599562297532e-12
-1.845155434765625134e-08 -3.335491304569719208e-13 5.573457518159640171e-12
-1.745962882421874948e-08 -3.990598118727186198e-13 5.575839280049930151e-12
-1.646770330078125092e-08 -2.804282339112438333e-13 5.889804428587767806e-12
-1.547577777734375237e-08 -1.160937545354804801e-13 6.087020318747573418e-12
-1.448385225390625051e-08 -1.827117511047977908e-13 5.845844936047615118e-12
-1.349192673046874864e-08 -1.416066988457911824e-13 6.075588150486266794e-12
-1.250000120703125009e-08 5.952771302836842398e-14 6.182731998089826904e-12
-1.150807568359375154e-08 5.877556278179145617e-13 6.684657798854857557e-12
